Make,Model,Vehicle Class,Body Type,Seats,Fuel Type,Battery Capacity (kWh),Electric Range (km),City MPG,Highway MPG,Combined MPG,CO2 Emissions (g/km),Drive Type,Footprint
Volkswagen Group Of,S e-tron GT (21in. Wheels),Subcompact Cars,Car,5,Electricity,104.9788,473.14596,38.0,39.0,38.0,0.0,All Wheel Drive,
Volkswagen Group Of,Q6 e-tron,Standard SUV 2WD,SUV,5,Electricity,100.2076,498.8954,106.0,93.0,100.0,0.0,"2-Wheel Drive, Rear",
Volkswagen Group Of,Q6 e-tron,Standard SUV 2WD,SUV,5,Electricity,100.2076,498.8954,32.0,36.0,34.0,0.0,"2-Wheel Drive, Rear",
Volkswagen Group Of,Q6 e-tron ultra,Standard SUV 2WD,SUV,5,Electricity,100.2076,516.59814,112.0,96.0,104.0,0.0,"2-Wheel Drive, Rear",
Volkswagen Group Of,Q6 e-tron ultra,Standard SUV 2WD,SUV,5,Electricity,100.2076,516.59814,30.0,35.0,32.0,0.0,"2-Wheel Drive, Rear",
Volkswagen Group Of,Q6 e-tron quattro,Standard SUV 4WD,SUV,5,Electricity,100.0282,494.06738,105.0,93.0,99.0,0.0,All Wheel Drive,
Volkswagen Group Of,Q6 e-tron quattro,Standard SUV 4WD,SUV,5,Electricity,100.0282,494.06738,32.0,36.0,34.0,0.0,All Wheel Drive,
Volkswagen Group Of,SQ6 e-tron,Standard SUV 4WD,SUV,5,Electricity,100.0282,442.5685,96.0,82.0,89.0,0.0,All Wheel Drive,
Volkswagen Group Of,SQ6 e-tron,Standard SUV 4WD,SUV,5,Electricity,100.0282,442.5685,35.0,41.0,38.0,0.0,All Wheel Drive,
Volkswagen Group Of,SQ6 Sportback e-tron,Standard SUV 4WD,SUV,5,Electricity,100.0282,455.44322,97.0,85.0,91.0,0.0,All Wheel Drive,
Volkswagen Group Of,SQ6 Sportback e-tron,Standard SUV 4WD,SUV,5,Electricity,100.0282,455.44322,35.0,40.0,37.0,0.0,All Wheel Drive,
Volkswagen Group Of,Q6 Sportback e-tron quattro,Standard SUV 4WD,SUV,5,Electricity,100.0282,513.37946,109.0,97.0,103.0,0.0,All Wheel Drive,
Volkswagen Group Of,Q6 Sportback e-tron quattro,Standard SUV 4WD,SUV,5,Electricity,100.0282,513.37946,31.0,35.0,33.0,0.0,All Wheel Drive,
Volkswagen Group Of,Q6 e-tron,Standard SUV 2WD,SUV,5,Electricity,100.2076,479.58332,103.0,88.0,96.0,0.0,"2-Wheel Drive, Rear",
Volkswagen Group Of,Q6 e-tron,Standard SUV 2WD,SUV,5,Electricity,100.2076,479.58332,33.0,38.0,35.0,0.0,"2-Wheel Drive, Rear",
Volkswagen Group Of,Q6 e-tron quattro,Standard SUV 4WD,SUV,5,Electricity,100.0282,474.7553,102.0,89.0,95.0,0.0,All Wheel Drive,
Volkswagen Group Of,Q6 e-tron quattro,Standard SUV 4WD,SUV,5,Electricity,100.0282,474.7553,33.0,38.0,35.0,0.0,All Wheel Drive,
Volkswagen Group Of,Q6 Sportback e-tron quattro,Standard SUV 4WD,SUV,5,Electricity,100.0282,490.8487,104.0,92.0,98.0,0.0,All Wheel Drive,
Volkswagen Group Of,Q6 Sportback e-tron quattro,Standard SUV 4WD,SUV,5,Electricity,100.0282,490.8487,32.0,37.0,34.0,0.0,All Wheel Drive,
Bmw,iX xDrive40 (20'' Wheels),Standard SUV 4WD,SUV,5,Electricity,111.807,349.22678,87.0,85.0,86.0,0.0,All Wheel Drive,
Bmw,iX xDrive40 (20'' Wheels),Standard SUV 4WD,SUV,5,Electricity,111.807,349.22678,39.0,40.0,39.0,0.0,All Wheel Drive,
Bmw,iX xDrive40 (21'' Wheels),Standard SUV 4WD,SUV,5,Electricity,111.807,339.57074,84.0,81.0,83.0,0.0,All Wheel Drive,
Bmw,iX xDrive40 (21'' Wheels),Standard SUV 4WD,SUV,5,Electricity,111.807,339.57074,40.0,41.0,41.0,0.0,All Wheel Drive,
Bmw,iX xDrive40 (22'' Wheels),Standard SUV 4WD,SUV,5,Electricity,111.807,352.44546,89.0,85.0,87.0,0.0,All Wheel Drive,
Bmw,iX xDrive40 (22'' Wheels),Standard SUV 4WD,SUV,5,Electricity,111.807,352.44546,38.0,39.0,39.0,0.0,All Wheel Drive,
Bmw,iX xDrive50 (20'' Wheels),Standard SUV 4WD,SUV,5,Electricity,111.807,497.28606,82.0,84.0,83.0,0.0,All Wheel Drive,
Bmw,iX xDrive50 (20'' Wheels),Standard SUV 4WD,SUV,5,Electricity,111.807,497.28606,41.0,40.0,41.0,0.0,All Wheel Drive,
Bmw,iX xDrive50 (21'' Wheels),Standard SUV 4WD,SUV,5,Electricity,111.807,487.63002,82.0,81.0,81.0,0.0,All Wheel Drive,
Bmw,iX xDrive50 (21'' Wheels),Standard SUV 4WD,SUV,5,Electricity,111.807,487.63002,41.0,42.0,41.0,0.0,All Wheel Drive,
Bmw,iX xDrive50 (22'' Wheels),Standard SUV 4WD,SUV,5,Electricity,111.807,486.02068,82.0,81.0,81.0,0.0,All Wheel Drive,
Bmw,iX xDrive50 (22'' Wheels),Standard SUV 4WD,SUV,5,Electricity,111.807,486.02068,41.0,42.0,41.0,0.0,All Wheel Drive,
Bmw,iX M60 (21'' Wheels),Standard SUV 4WD,SUV,5,Electricity,111.807,457.05256,75.0,77.0,76.0,0.0,All Wheel Drive,
Bmw,iX M60 (21'' Wheels),Standard SUV 4WD,SUV,5,Electricity,111.807,457.05256,45.0,44.0,44.0,0.0,All Wheel Drive,
Bmw,iX M60 (22'' Wheels),Standard SUV 4WD,SUV,5,Electricity,111.807,458.6619,75.0,79.0,77.0,0.0,All Wheel Drive,
Bmw,iX M60 (22'' Wheels),Standard SUV 4WD,SUV,5,Electricity,111.807,458.6619,45.0,42.0,44.0,0.0,All Wheel Drive,
Bmw,i4 eDrive35 Gran Coupe (18'' Wheels),Compact Cars,Car,5,Electricity,84.0294,428.08444,117.0,114.0,116.0,0.0,"2-Wheel Drive, Rear",
Bmw,i4 eDrive35 Gran Coupe (18'' Wheels),Compact Cars,Car,5,Electricity,84.0294,428.08444,29.0,30.0,29.0,0.0,"2-Wheel Drive, Rear",
Bmw,i4 eDrive35 Gran Coupe (19'' Wheels),Compact Cars,Car,5,Electricity,84.0294,392.67896,108.0,104.0,106.0,0.0,"2-Wheel Drive, Rear",
Bmw,i4 eDrive35 Gran Coupe (19'' Wheels),Compact Cars,Car,5,Electricity,84.0294,392.67896,31.0,32.0,32.0,0.0,"2-Wheel Drive, Rear",
Bmw,i4 eDrive40 Gran Coupe (18'' Wheels),Compact Cars,Car,5,Electricity,84.0294,511.77012,113.0,111.0,112.0,0.0,"2-Wheel Drive, Rear",
Bmw,i4 eDrive40 Gran Coupe (18'' Wheels),Compact Cars,Car,5,Electricity,84.0294,511.77012,30.0,30.0,30.0,0.0,"2-Wheel Drive, Rear",
Bmw,i4 eDrive40 Gran Coupe (19'' Wheels),Compact Cars,Car,5,Electricity,84.0294,474.7553,106.0,103.0,104.0,0.0,"2-Wheel Drive, Rear",
Bmw,i4 eDrive40 Gran Coupe (19'' Wheels),Compact Cars,Car,5,Electricity,84.0294,474.7553,32.0,33.0,32.0,0.0,"2-Wheel Drive, Rear",
Bmw,i4 xDrive40 Gran Coupe (18'' Wheels),Compact Cars,Car,5,Electricity,105.5808,461.88058,99.0,103.0,101.0,0.0,All Wheel Drive,
Bmw,i4 xDrive40 Gran Coupe (18'' Wheels),Compact Cars,Car,5,Electricity,105.5808,461.88058,34.0,33.0,33.0,0.0,All Wheel Drive,
Bmw,i4 xDrive40 Gran Coupe (19'' Wheels),Compact Cars,Car,5,Electricity,105.5808,431.30312,93.0,95.0,94.0,0.0,All Wheel Drive,
Bmw,i4 xDrive40 Gran Coupe (19'' Wheels),Compact Cars,Car,5,Electricity,105.5808,431.30312,36.0,36.0,36.0,0.0,All Wheel Drive,
Bmw,i4 M50 Gran Coupe (19'' Wheels),Compact Cars,Car,5,Electricity,105.5808,429.69378,93.0,96.0,94.0,0.0,All Wheel Drive,
Bmw,i4 M50 Gran Coupe (19'' Wheels),Compact Cars,Car,5,Electricity,105.5808,429.69378,36.0,35.0,36.0,0.0,All Wheel Drive,
Bmw,i4 M50 Gran Coupe (20'' Wheels),Compact Cars,Car,5,Electricity,105.5808,365.32018,80.0,80.0,80.0,0.0,All Wheel Drive,
Bmw,i4 M50 Gran Coupe (20'' Wheels),Compact Cars,Car,5,Electricity,105.5808,365.32018,42.0,42.0,42.0,0.0,All Wheel Drive,
Bmw,i5 eDrive40 Sedan (19'' Wheels),Compact Cars,Car,5,Electricity,84.0294,474.7553,104.0,105.0,105.0,0.0,"2-Wheel Drive, Rear",
Bmw,i5 eDrive40 Sedan (19'' Wheels),Compact Cars,Car,5,Electricity,84.0294,474.7553,32.0,32.0,32.0,0.0,"2-Wheel Drive, Rear",
Bmw,i5 eDrive40 Sedan (20'' Wheels),Compact Cars,Car,5,Electricity,84.0294,447.39652,99.0,98.0,99.0,0.0,"2-Wheel Drive, Rear",
Bmw,i5 eDrive40 Sedan (20'' Wheels),Compact Cars,Car,5,Electricity,84.0294,447.39652,34.0,35.0,34.0,0.0,"2-Wheel Drive, Rear",
Bmw,i5 eDrive40 Sedan (21'' Wheels),Compact Cars,Car,5,Electricity,84.0294,436.13114,97.0,94.0,96.0,0.0,"2-Wheel Drive, Rear",
Bmw,i5 eDrive40 Sedan (21'' Wheels),Compact Cars,Car,5,Electricity,84.0294,436.13114,35.0,36.0,35.0,0.0,"2-Wheel Drive, Rear",
Bmw,i5 xDrive40 Sedan (19'' Wheels),Compact Cars,Car,5,Electricity,105.5808,428.08444,92.0,95.0,93.0,0.0,All Wheel Drive,
Bmw,i5 xDrive40 Sedan (19'' Wheels),Compact Cars,Car,5,Electricity,105.5808,428.08444,37.0,36.0,36.0,0.0,All Wheel Drive,
Bmw,i5 xDrive40 Sedan (20'' Wheels),Compact Cars,Car,5,Electricity,105.5808,421.64708,92.0,94.0,93.0,0.0,All Wheel Drive,
Bmw,i5 xDrive40 Sedan (20'' Wheels),Compact Cars,Car,5,Electricity,105.5808,421.64708,37.0,36.0,36.0,0.0,All Wheel Drive,
Bmw,i5 xDrive40 Sedan (21'' Wheels),Compact Cars,Car,5,Electricity,105.5808,399.11632,86.0,87.0,87.0,0.0,All Wheel Drive,
Bmw,i5 xDrive40 Sedan (21'' Wheels),Compact Cars,Car,5,Electricity,105.5808,399.11632,39.0,39.0,39.0,0.0,All Wheel Drive,
Bmw,i5 M60 xDrive Sedan (19'' Wheels),Compact Cars,Car,5,Electricity,105.5808,407.16302,89.0,91.0,90.0,0.0,All Wheel Drive,
Bmw,i5 M60 xDrive Sedan (19'' Wheels),Compact Cars,Car,5,Electricity,105.5808,407.16302,38.0,37.0,38.0,0.0,All Wheel Drive,
Bmw,i5 M60 xDrive Sedan (20'' Wheels),Compact Cars,Car,5,Electricity,105.5808,402.335,88.0,88.0,88.0,0.0,All Wheel Drive,
Bmw,i5 M60 xDrive Sedan (20'' Wheels),Compact Cars,Car,5,Electricity,105.5808,402.335,38.0,38.0,38.0,0.0,All Wheel Drive,
Bmw,i5 M60 xDrive Sedan (21'' Wheels),Compact Cars,Car,5,Electricity,105.5808,384.63226,83.0,85.0,84.0,0.0,All Wheel Drive,
Bmw,i5 M60 xDrive Sedan (21'' Wheels),Compact Cars,Car,5,Electricity,105.5808,384.63226,40.0,40.0,40.0,0.0,All Wheel Drive,
Bmw,i7 eDrive50 Sedan (19'' Wheels),Large Cars,Car,5,Electricity,105.5808,505.33276,85.0,93.0,88.0,0.0,"2-Wheel Drive, Rear",
Bmw,i7 eDrive50 Sedan (19'' Wheels),Large Cars,Car,5,Electricity,105.5808,505.33276,40.0,36.0,38.0,0.0,"2-Wheel Drive, Rear",
Bmw,i7 eDrive50 Sedan (20'' Wheels),Large Cars,Car,5,Electricity,105.5808,484.41134,82.0,88.0,85.0,0.0,"2-Wheel Drive, Rear",
Bmw,i7 eDrive50 Sedan (20'' Wheels),Large Cars,Car,5,Electricity,105.5808,484.41134,41.0,38.0,40.0,0.0,"2-Wheel Drive, Rear",
Bmw,i7 eDrive50 Sedan (21'' Wheels),Large Cars,Car,5,Electricity,105.5808,494.06738,84.0,90.0,87.0,0.0,"2-Wheel Drive, Rear",
Bmw,i7 eDrive50 Sedan (21'' Wheels),Large Cars,Car,5,Electricity,105.5808,494.06738,40.0,37.0,39.0,0.0,"2-Wheel Drive, Rear",
Bmw,i7 xDrive60 Sedan (19'' Wheels),Large Cars,Car,5,Electricity,105.5808,500.50474,85.0,91.0,88.0,0.0,All Wheel Drive,
Bmw,i7 xDrive60 Sedan (19'' Wheels),Large Cars,Car,5,Electricity,105.5808,500.50474,39.0,37.0,38.0,0.0,All Wheel Drive,
Bmw,i7 xDrive60 Sedan (20'' Wheels),Large Cars,Car,5,Electricity,105.5808,476.36464,81.0,85.0,83.0,0.0,All Wheel Drive,
Bmw,i7 xDrive60 Sedan (20'' Wheels),Large Cars,Car,5,Electricity,105.5808,476.36464,42.0,39.0,41.0,0.0,All Wheel Drive,
Bmw,i7 xDrive60 Sedan (21'' Wheels),Large Cars,Car,5,Electricity,105.5808,495.67672,85.0,89.0,87.0,0.0,All Wheel Drive,
Bmw,i7 xDrive60 Sedan (21'' Wheels),Large Cars,Car,5,Electricity,105.5808,495.67672,40.0,38.0,39.0,0.0,All Wheel Drive,
Bmw,i7 M70 xDrive Sedan (20'' Wheels),Large Cars,Car,5,Electricity,111.807,431.30312,72.0,79.0,75.0,0.0,All Wheel Drive,
Bmw,i7 M70 xDrive Sedan (20'' Wheels),Large Cars,Car,5,Electricity,111.807,431.30312,47.0,43.0,45.0,0.0,All Wheel Drive,
Bmw,i7 M70 xDrive Sedan (21'' Wheels),Large Cars,Car,5,Electricity,111.807,458.6619,77.0,83.0,79.0,0.0,All Wheel Drive,
Bmw,i7 M70 xDrive Sedan (21'' Wheels),Large Cars,Car,5,Electricity,111.807,458.6619,44.0,41.0,42.0,0.0,All Wheel Drive,
Bugatti Rimac Llc,Nevera R,Two Seaters,Car,2,Electricity,144.0,280.02516,50.0,51.0,51.0,0.0,4-Wheel Drive,
Bugatti Rimac Llc,Nevera R,Two Seaters,Car,2,Electricity,144.0,280.02516,67.0,66.0,66.0,0.0,4-Wheel Drive,
Bugatti Rimac Llc,Nevera,Two Seaters,Car,2,Electricity,153.6,328.30536,52.0,54.0,53.0,0.0,4-Wheel Drive,
Bugatti Rimac Llc,Nevera,Two Seaters,Car,2,Electricity,153.6,328.30536,64.0,62.0,63.0,0.0,4-Wheel Drive,
General Motors,Lyriq RWD,Small SUV 2WD,SUV,5,Electricity,116.0,524.64484,100.0,83.0,92.0,0.0,"2-Wheel Drive, Rear",
General Motors,Lyriq RWD,Small SUV 2WD,SUV,5,Electricity,116.0,524.64484,33.0,39.0,36.0,0.0,"2-Wheel Drive, Rear",
General Motors,Lyriq AWD 11kW Charger,Small SUV 4WD,SUV,5,Electricity,116.87,513.37946,98.0,80.0,89.0,0.0,All Wheel Drive,
General Motors,Lyriq AWD 11kW Charger,Small SUV 4WD,SUV,5,Electricity,116.87,513.37946,34.0,42.0,38.0,0.0,All Wheel Drive,
General Motors,LYRIQ AWD,Small SUV 4WD,SUV,5,Electricity,116.87,487.63002,93.0,77.0,86.0,0.0,All Wheel Drive,
General Motors,LYRIQ AWD,Small SUV 4WD,SUV,5,Electricity,116.87,487.63002,36.0,44.0,40.0,0.0,All Wheel Drive,
General Motors,CELESTIQ,Small Station Wagons,Wagon,5,Electricity,107.3,487.63002,84.0,77.0,81.0,0.0,All Wheel Drive,
General Motors,CELESTIQ,Small Station Wagons,Wagon,5,Electricity,107.3,487.63002,40.0,44.0,42.0,0.0,All Wheel Drive,
General Motors,BLAZER EV RWD,Small SUV 2WD,SUV,5,Electricity,116.0,537.51956,106.0,85.0,95.0,0.0,"2-Wheel Drive, Rear",
General Motors,BLAZER EV RWD,Small SUV 2WD,SUV,5,Electricity,116.0,537.51956,32.0,40.0,35.0,0.0,"2-Wheel Drive, Rear",
General Motors,BLAZER EV AWD,Small SUV 4WD,SUV,5,Electricity,97.44,455.44322,102.0,87.0,95.0,0.0,All Wheel Drive,
General Motors,BLAZER EV AWD,Small SUV 4WD,SUV,5,Electricity,97.44,455.44322,33.0,39.0,36.0,0.0,All Wheel Drive,
General Motors,BLAZER EV FWD,Small SUV 2WD,SUV,5,Electricity,97.44,502.11408,114.0,95.0,104.0,0.0,"2-Wheel Drive, Front",
General Motors,BLAZER EV FWD,Small SUV 2WD,SUV,5,Electricity,97.44,502.11408,30.0,36.0,32.0,0.0,"2-Wheel Drive, Front",
General Motors,"BLAZER EV FWD, 22 inch tire",Small SUV 2WD,SUV,5,Electricity,97.44,455.44322,103.0,86.0,95.0,0.0,"2-Wheel Drive, Front",
General Motors,"BLAZER EV FWD, 22 inch tire",Small SUV 2WD,SUV,5,Electricity,97.44,455.44322,33.0,39.0,36.0,0.0,"2-Wheel Drive, Front",
General Motors,BLAZER EV AWD SS,Small SUV 4WD,SUV,5,Electricity,116.87,487.63002,92.0,77.0,85.0,0.0,All Wheel Drive,
General Motors,BLAZER EV AWD SS,Small SUV 4WD,SUV,5,Electricity,116.87,487.63002,36.0,44.0,40.0,0.0,All Wheel Drive,
General Motors,EQUINOX EV FWD,Small SUV 2WD,SUV,5,Electricity,97.44,513.37946,117.0,100.0,109.0,0.0,"2-Wheel Drive, Front",
General Motors,EQUINOX EV FWD,Small SUV 2WD,SUV,5,Electricity,97.44,513.37946,29.0,34.0,31.0,0.0,"2-Wheel Drive, Front",
General Motors,EQUINOX EV AWD,Small SUV 4WD,SUV,5,Electricity,97.44,494.06738,112.0,95.0,103.0,0.0,All Wheel Drive,
General Motors,EQUINOX EV AWD,Small SUV 4WD,SUV,5,Electricity,97.44,494.06738,30.0,36.0,33.0,0.0,All Wheel Drive,
General Motors,EQUINOX EV AWD,Small SUV 4WD,SUV,5,Electricity,97.44,494.06738,103.0,88.0,96.0,0.0,All Wheel Drive,
General Motors,EQUINOX EV AWD,Small SUV 4WD,SUV,5,Electricity,97.44,494.06738,33.0,38.0,35.0,0.0,All Wheel Drive,
Fca Us Llc,Charger Daytona R/T AWD 245/55ZR18,Large Cars,Car,5,Electricity,115.804,440.95916,92.0,81.0,87.0,0.0,All Wheel Drive,
Fca Us Llc,Charger Daytona R/T AWD 245/55ZR18,Large Cars,Car,5,Electricity,115.804,440.95916,32.0,37.0,35.0,0.0,All Wheel Drive,
Fca Us Llc,Charger Daytona R/T AWD 255/45R20,Large Cars,Car,5,Electricity,115.804,495.67672,104.0,91.0,98.0,0.0,All Wheel Drive,
Fca Us Llc,Charger Daytona R/T AWD 255/45R20,Large Cars,Car,5,Electricity,115.804,495.67672,32.0,37.0,35.0,0.0,All Wheel Drive,
Fca Us Llc,Charger Daytona R/T AWD 275/40R20,Large Cars,Car,5,Electricity,115.804,431.30312,90.0,79.0,85.0,0.0,All Wheel Drive,
Fca Us Llc,Charger Daytona R/T AWD 275/40R20,Large Cars,Car,5,Electricity,115.804,431.30312,32.0,37.0,35.0,0.0,All Wheel Drive,
Fca Us Llc,Charger Daytona R/T AWD 305/35ZR20,Large Cars,Car,5,Electricity,115.804,449.00586,94.0,82.0,88.0,0.0,All Wheel Drive,
Fca Us Llc,Charger Daytona R/T AWD 305/35ZR20,Large Cars,Car,5,Electricity,115.804,449.00586,32.0,37.0,35.0,0.0,All Wheel Drive,
Fca Us Llc,Charger Daytona Scat Pack AWD 305/35ZR20,Large Cars,Car,5,Electricity,115.804,449.00586,94.0,82.0,88.0,0.0,All Wheel Drive,
Fca Us Llc,Charger Daytona Scat Pack AWD 305/35ZR20,Large Cars,Car,5,Electricity,115.804,449.00586,32.0,37.0,35.0,0.0,All Wheel Drive,
Fca Us Llc,Charger Daytona Scat Pack AWD 325/35ZR20 Rear,Large Cars,Car,5,Electricity,115.804,347.61744,74.0,66.0,70.0,0.0,All Wheel Drive,
Fca Us Llc,Charger Daytona Scat Pack AWD 325/35ZR20 Rear,Large Cars,Car,5,Electricity,115.804,347.61744,41.0,46.0,43.0,0.0,All Wheel Drive,
Fca Us Llc,Charger Daytona Scat Pack AWD 325/35ZR20 Rear A/S,Large Cars,Car,5,Electricity,115.804,387.85094,82.0,73.0,78.0,0.0,All Wheel Drive,
Fca Us Llc,Charger Daytona Scat Pack AWD 325/35ZR20 Rear A/S,Large Cars,Car,5,Electricity,115.804,387.85094,41.0,46.0,43.0,0.0,All Wheel Drive,
Fca Us Llc,500e,Minicompact Cars,Car,4,Electricity,42.24,239.79166,127.0,104.0,116.0,0.0,"2-Wheel Drive, Front",
Fca Us Llc,500e,Minicompact Cars,Car,4,Electricity,42.24,239.79166,27.0,32.0,29.0,0.0,"2-Wheel Drive, Front",
Fca Us Llc,500e All Season,Minicompact Cars,Car,4,Electricity,42.24,226.91694,121.0,100.0,110.0,0.0,"2-Wheel Drive, Front",
Fca Us Llc,500e All Season,Minicompact Cars,Car,4,Electricity,42.24,226.91694,28.0,34.0,31.0,0.0,"2-Wheel Drive, Front",
Ford Motor Company,MUSTANG MACH-E GT,Small SUV 4WD,SUV,5,Electricity,116.352,450.6152,95.0,85.0,90.0,0.0,All Wheel Drive,
Ford Motor Company,MUSTANG MACH-E GT,Small SUV 4WD,SUV,5,Electricity,116.352,450.6152,35.0,40.0,37.0,0.0,All Wheel Drive,
Ford Motor Company,MUSTANG MACH-E AWD EXTENDED,Small SUV 4WD,SUV,5,Electricity,87.885,482.802,110.0,98.0,104.0,0.0,All Wheel Drive,
Ford Motor Company,MUSTANG MACH-E AWD EXTENDED,Small SUV 4WD,SUV,5,Electricity,87.885,482.802,31.0,34.0,32.0,0.0,All Wheel Drive,
Ford Motor Company,MUSTANG MACH-E AWD,Small SUV 4WD,SUV,5,Electricity,72.475,386.2416,104.0,96.0,100.0,0.0,All Wheel Drive,
Ford Motor Company,MUSTANG MACH-E AWD,Small SUV 4WD,SUV,5,Electricity,72.475,386.2416,32.0,35.0,34.0,0.0,All Wheel Drive,
Ford Motor Company,MUSTANG MACH-E RWD,Small SUV 2WD,SUV,5,Electricity,72.475,418.4284,111.0,103.0,107.0,0.0,"2-Wheel Drive, Rear",
Ford Motor Company,MUSTANG MACH-E RWD,Small SUV 2WD,SUV,5,Electricity,72.475,418.4284,30.0,33.0,31.0,0.0,"2-Wheel Drive, Rear",
Ford Motor Company,MUSTANG MACH-E RWD EXTENDED,Small SUV 2WD,SUV,5,Electricity,87.885,514.9888,115.0,104.0,110.0,0.0,"2-Wheel Drive, Rear",
Ford Motor Company,MUSTANG MACH-E RWD EXTENDED,Small SUV 2WD,SUV,5,Electricity,87.885,514.9888,29.0,32.0,31.0,0.0,"2-Wheel Drive, Rear",
Ford Motor Company,MUSTANG MACH-E RALLY,Small SUV 4WD,SUV,5,Electricity,116.352,426.4751,90.0,81.0,86.0,0.0,All Wheel Drive,
Ford Motor Company,MUSTANG MACH-E RALLY,Small SUV 4WD,SUV,5,Electricity,116.352,426.4751,38.0,42.0,39.0,0.0,All Wheel Drive,
Hyundai,GV60 RWD,Small SUV 2WD,SUV,5,Electricity,77.50640000000001,473.14596,125.0,99.0,112.0,0.0,"2-Wheel Drive, Rear",
Hyundai,GV60 RWD,Small SUV 2WD,SUV,5,Electricity,77.50640000000001,473.14596,27.0,34.0,30.0,0.0,"2-Wheel Drive, Rear",
Hyundai,GV60 AWD with 19'',Small SUV 4WD,SUV,5,Electricity,77.50640000000001,424.86576,110.0,90.0,100.0,0.0,All Wheel Drive,
Hyundai,GV60 AWD with 19'',Small SUV 4WD,SUV,5,Electricity,77.50640000000001,424.86576,31.0,38.0,34.0,0.0,All Wheel Drive,
Hyundai,GV60 AWD Advanced with 20'',Small SUV 4WD,SUV,5,Electricity,77.50640000000001,399.11632,103.0,86.0,95.0,0.0,All Wheel Drive,
Hyundai,GV60 AWD Advanced with 20'',Small SUV 4WD,SUV,5,Electricity,77.50640000000001,399.11632,33.0,39.0,35.0,0.0,All Wheel Drive,
Hyundai,GV60 AWD Performance,Small SUV 4WD,SUV,5,Electricity,77.50640000000001,378.1949,97.0,82.0,90.0,0.0,All Wheel Drive,
Hyundai,GV60 AWD Performance,Small SUV 4WD,SUV,5,Electricity,77.50640000000001,378.1949,35.0,41.0,37.0,0.0,All Wheel Drive,
Hyundai,Electrified G80,Midsize Cars,Car,5,Electricity,87.2364,453.83388,105.0,89.0,97.0,0.0,All Wheel Drive,
Hyundai,Electrified G80,Midsize Cars,Car,5,Electricity,87.2364,453.83388,32.0,38.0,35.0,0.0,All Wheel Drive,
Hyundai,Electrified GV70,Small SUV 4WD,SUV,5,Electricity,77.50640000000001,379.80424,98.0,83.0,91.0,0.0,All Wheel Drive,
Hyundai,Electrified GV70,Small SUV 4WD,SUV,5,Electricity,77.50640000000001,379.80424,34.0,41.0,37.0,0.0,All Wheel Drive,
General Motors,HUMMER EV SUV,Standard SUV 4WD,SUV,5,Electricity,194.88,506.9421,59.0,46.0,53.0,0.0,All Wheel Drive,
General Motors,HUMMER EV SUV,Standard SUV 4WD,SUV,5,Electricity,194.88,506.9421,57.0,73.0,64.0,0.0,All Wheel Drive,
General Motors,HUMMER EV SUV MT TIRES,Standard SUV 4WD,SUV,5,Electricity,194.88,453.83388,52.0,42.0,47.0,0.0,All Wheel Drive,
General Motors,HUMMER EV SUV MT TIRES,Standard SUV 4WD,SUV,5,Electricity,194.88,453.83388,65.0,80.0,72.0,0.0,All Wheel Drive,
General Motors,HUMMER EV SUV,Standard SUV 4WD,SUV,5,Electricity,194.88,502.11408,58.0,46.0,52.0,0.0,All Wheel Drive,
General Motors,HUMMER EV SUV,Standard SUV 4WD,SUV,5,Electricity,194.88,502.11408,59.0,73.0,65.0,0.0,All Wheel Drive,
General Motors,HUMMER EV SUV MT TIRES,Standard SUV 4WD,SUV,5,Electricity,194.88,465.09926,53.0,43.0,48.0,0.0,All Wheel Drive,
General Motors,HUMMER EV SUV MT TIRES,Standard SUV 4WD,SUV,5,Electricity,194.88,465.09926,64.0,78.0,70.0,0.0,All Wheel Drive,
Honda,Prologue FWD,Standard SUV 2WD,SUV,5,Electricity,97.44,495.67672,113.0,94.0,104.0,0.0,"2-Wheel Drive, Front",
Honda,Prologue FWD,Standard SUV 2WD,SUV,5,Electricity,97.44,495.67672,30.0,36.0,33.0,0.0,"2-Wheel Drive, Front",
Honda,Prologue AWD Touring,Standard SUV 4WD,SUV,5,Electricity,97.44,473.14596,108.0,90.0,99.0,0.0,All Wheel Drive,
Honda,Prologue AWD Touring,Standard SUV 4WD,SUV,5,Electricity,97.44,473.14596,31.0,37.0,34.0,0.0,All Wheel Drive,
Honda,Prologue AWD Elite,Standard SUV 4WD,SUV,5,Electricity,97.44,455.44322,104.0,87.0,95.0,0.0,All Wheel Drive,
Honda,Prologue AWD Elite,Standard SUV 4WD,SUV,5,Electricity,97.44,455.44322,32.0,39.0,35.0,0.0,All Wheel Drive,
Hyundai,Ioniq 5 AWD (19inch Wheels),Small SUV 4WD,SUV,5,Electricity,84.0582,466.7086,116.0,96.0,106.0,0.0,All Wheel Drive,
Hyundai,Ioniq 5 AWD (19inch Wheels),Small SUV 4WD,SUV,5,Electricity,84.0582,466.7086,29.0,35.0,32.0,0.0,All Wheel Drive,
Hyundai,Ioniq 5 RWD,Small SUV 2WD,SUV,5,Electricity,84.0582,511.77012,129.0,100.0,114.0,0.0,"2-Wheel Drive, Rear",
Hyundai,Ioniq 5 RWD,Small SUV 2WD,SUV,5,Electricity,84.0582,511.77012,26.0,34.0,30.0,0.0,"2-Wheel Drive, Rear",
